"","var","coef","se","model"
"I(gdppc.gap.ln_l^2)54","I(gdppc.gap.ln_l^2)",-0.235828335440499,0.0730399890425893,"nearest"
"(Intercept)144","(Intercept)",-18.3356039497808,5.49655699082298,"optimal"
"gdppc.gap.ln_l144","gdppc.gap.ln_l",4.12059623066769,1.27866326928975,"optimal"
"I(gdppc.gap.ln_l^2)144","I(gdppc.gap.ln_l^2)",-0.237146807253011,0.0737292315697269,"optimal"
"(Intercept)55","(Intercept)",-16.6701716532055,5.55332256861732,"nearest"
"gdppc.gap.ln_l55","gdppc.gap.ln_l",3.70939192851198,1.29133590338327,"nearest"
"I(gdppc.gap.ln_l^2)55","I(gdppc.gap.ln_l^2)",-0.212257362615751,0.0744338347439855,"nearest"
"(Intercept)145","(Intercept)",-16.3745099304988,5.65339320243106,"optimal"
"gdppc.gap.ln_l145","gdppc.gap.ln_l",3.64140334993817,1.31454444502011,"optimal"
"I(gdppc.gap.ln_l^2)145","I(gdppc.gap.ln_l^2)",-0.208412627586627,0.0757639642843688,"optimal"
"(Intercept)56","(Intercept)",-18.5354179727595,5.45112042024692,"nearest"
"gdppc.gap.ln_l56","gdppc.gap.ln_l",4.15379256667925,1.26973679708771,"nearest"
"I(gdppc.gap.ln_l^2)56","I(gdppc.gap.ln_l^2)",-0.23829995077009,0.0733064503012395,"nearest"
"(Intercept)146","(Intercept)",-19.0773616240432,5.43967553144267,"optimal"
"gdppc.gap.ln_l146","gdppc.gap.ln_l",4.28460592214514,1.26605546975392,"optimal"
"I(gdppc.gap.ln_l^2)146","I(gdppc.gap.ln_l^2)",-0.246054104784614,0.0730378618779085,"optimal"
"(Intercept)57","(Intercept)",-16.9910179023222,5.44397230113932,"nearest"
"gdppc.gap.ln_l57","gdppc.gap.ln_l",3.80060613848643,1.26824355093934,"nearest"
"I(gdppc.gap.ln_l^2)57","I(gdppc.gap.ln_l^2)",-0.218408831318463,0.0732398420432446,"nearest"
"(Intercept)147","(Intercept)",-17.0477065974894,5.55901813440116,"optimal"
"gdppc.gap.ln_l147","gdppc.gap.ln_l",3.81393787187379,1.29503121552816,"optimal"
"I(gdppc.gap.ln_l^2)147","I(gdppc.gap.ln_l^2)",-0.219189452539806,0.0747788892359704,"optimal"
"(Intercept)58","(Intercept)",-16.5772329238043,5.66038924976162,"nearest"
"gdppc.gap.ln_l58","gdppc.gap.ln_l",3.68068923084257,1.32195114992118,"nearest"
"I(gdppc.gap.ln_l^2)58","I(gdppc.gap.ln_l^2)",-0.210220803818718,0.0765132465180466,"nearest"
"(Intercept)148","(Intercept)",-16.6744189568761,5.7161597421024,"optimal"
"gdppc.gap.ln_l148","gdppc.gap.ln_l",3.70975149886121,1.33610111123929,"optimal"
"I(gdppc.gap.ln_l^2)148","I(gdppc.gap.ln_l^2)",-0.212254172879083,0.0773911977229351,"optimal"
"(Intercept)59","(Intercept)",-16.114880236972,5.55661202817983,"nearest"
"gdppc.gap.ln_l59","gdppc.gap.ln_l",3.59262906922541,1.29265805188896,"nearest"
"I(gdppc.gap.ln_l^2)59","I(gdppc.gap.ln_l^2)",-0.20626396537621,0.0745427616982231,"nearest"
"(Intercept)149","(Intercept)",-16.2329599699286,5.52405476520129,"optimal"
"gdppc.gap.ln_l149","gdppc.gap.ln_l",3.61811755033921,1.28486821022362,"optimal"
"I(gdppc.gap.ln_l^2)149","I(gdppc.gap.ln_l^2)",-0.207610332504898,0.0740846546717341,"optimal"
